"true_mu_w","infer_mu_w","true_mu_A","infer_mu_A","true_mu_a","infer_mu_a","true_mu_theta","infer_mu_theta","true_sigma_w","infer_sigma_w","true_sigma_A","infer_sigma_A","true_sigma_a","infer_sigma_a","true_sigma_theta","infer_sigma_theta"
2.34321845369413,0.0749297038688312,0.780678081978113,0.527425996095023,0.462640614900738,0.000555053296484868,1.36544398416299,0.0586799106911022,0.42626358831767,0.0605706903413117,0.160139748034999,0.051569589232866,0.0771356504410505,0.0476991165925433,0.267858455656096,0.028710942849086
1.33665304537863,0.422591323866254,0.312956443126313,0.22227249135661,0.430680541973561,0.524715702158103,1.19755782093853,0.0217024183118806,0.451909091230482,0.0531810547735082,0.181866659410298,0.0509827662864847,0.134780004015192,0.0524177559871499,0.152701533585787,0.0424645704637287
2.04253730457276,0.0670935915892896,0.415700309281237,0.436468068580099,0.319886426907033,0.00059313624093681,1.66537497658283,0.0562541628705062,0.422055408079177,0.0568019333732444,0.277407053718343,0.055354540170728,0.057296861987561,0.0409442985514488,0.140601390646771,0.0306417982988234
1.93743923027068,0.314654308088696,0.582367516425438,0.370034778720112,0.196487532928586,0.00100747573961,1.08863079547882,0.0180857423696133,0.294871856551617,0.0591242339779197,0.1797992950771,0.0547045074776934,0.129560765018687,0.0441623686002353,0.211842818232253,0.0371381226291066
1.74136008741334,0.0403165763121523,0.57502205921337,0.799304483068727,0.456829297263175,0.000536534896942267,1.81347040261608,0.0646919388555102,0.397459891578183,0.0545985747930369,0.178599916398525,0.0504339425333995,0.105700129433535,0.0419850001413623,0.105959399510175,0.0326500226325399
2.5813549021259,0.0933255984577393,0.78779593873769,0.385158645737571,0.198834052402526,0.000637755857768205,0.725680719013326,0.0362221732228582,0.453476312803105,0.060155825108439,0.239946325076744,0.0516270819768418,0.122461371379904,0.0512520973634929,0.139164485409856,0.0317163549111734
1.25987642724067,0.669443827951828,0.607906116126105,0.172055083899957,0.491044762171805,0.000791726374408615,1.21713333041407,0.0416350837699519,0.367829309892841,0.0544321733362917,0.212575356476009,0.0517981953881514,0.0737971770111471,0.0455971297166816,0.175523621449247,0.0330698940980806
2.42706023901701,0.139288436934107,0.609178348514251,0.712811923096071,0.4965606180951,0.00047548590561486,0.954964682343416,0.0574885318232293,0.224933386477642,0.0566905466596792,0.21556451311335,0.0554680121008628,0.145358775253408,0.0407339271187861,0.125801075808704,0.0313328761711089
2.09022482065484,0.29058201424435,0.387233366328292,0.540968000411398,0.452152725495398,0.00236572542211659,0.829750343924388,0.0200616740029182,0.282371458876878,0.0514679785815557,0.253769855108112,0.05356600866927,0.129381359321997,0.0403639879013466,0.252172140870243,0.0366410284664681
1.95728412177414,0.214741419887449,0.627441774890758,0.22307177449658,0.201185563020408,0.00173317084382862,0.966039127320983,0.0312755218276482,0.354209101130255,0.056845000548067,0.242753274692222,0.05476538141243,0.0941957252798602,0.0450007124185569,0.145637344708666,0.0365481432666745
1.47005589539185,0.233633033284763,0.632292626029812,0.497970686818789,0.385743434075266,0.00162495396016303,0.68695831426885,0.00314540080640687,0.395783758838661,0.0545661712251254,0.257963720755652,0.053280909062769,0.0550964305410162,0.0536072753015433,0.164840256888419,0.0372415062349531
1.56626463448629,0.455436826635696,0.307123416522518,0.295610843440108,0.435265811625868,0.00204906645068943,0.663502824958414,0.004504674152953,0.285648720292374,0.0568887678196936,0.291561352089047,0.052627639759827,0.0615194119280204,0.0428043408382888,0.189043867914006,0.0346543763375878
2.22578760283068,0.100610960571099,0.785581082757562,0.685775828611501,0.101196105405688,0.000642426795852734,1.82064306049142,0.0331774162183321,0.476243341085501,0.0548915621212446,0.110487311659381,0.0528360316173932,0.0746840723790228,0.0501663868851337,0.148654751526192,0.0346997689442334
1.04529341962188,2.68767956361828,0.405302428477444,0.190525370297124,0.26833944125101,0.643349055809627,0.828587806085125,0.140938789466975,0.415498933172785,0.0586030193419095,0.128336212644354,0.0527968559485666,0.119858299405314,0.0626063769895257,0.298722778726369,0.061755530168838
2.37909854995087,0.215497066510765,0.637093192967586,0.717430186516353,0.356595057994127,0.509166759612679,0.580082820029929,0.0218093685009237,0.432815899513662,0.0545256409406441,0.108618254028261,0.055786712548842,0.11587259513326,0.047401540448633,0.136137555539608,0.0395178427030093
1.34049492096528,3.36397394471061,0.335313527216203,0.218732234095515,0.411739572137594,0.651170132876082,0.892753913067281,0.232037916475712,0.339218088891357,0.0556037610426411,0.178926587617025,0.0609188381425369,0.112643017293885,0.239336463430611,0.248077126266435,0.105278435340026
1.07143770297989,0.286189266403287,0.649901603185572,0.496390696506043,0.438103450182825,0.00348528240968121,1.3225790647557,0.0246394540550207,0.24359229314141,0.0715475157452785,0.231367506552488,0.0567564170884303,0.0895827379543334,0.0471882152093248,0.26018354119733,0.0385996296797188
1.29440448945388,3.13860749669609,0.340009173215367,0.26626363151194,0.25452467193827,0.505849780661355,1.07703491440043,0.250756714531871,0.442611482739449,0.0526151887026908,0.159498082846403,0.058754353490071,0.0913789063924924,0.218821589492259,0.100705685187131,0.0536317216119199
2.89956510812044,0.0633947472432858,0.745539522217587,0.6729282966821,0.367425733990967,0.000679872773241609,1.57559022726491,0.0654714261006676,0.282804808649234,0.134727690691668,0.297368715237826,0.078521676053352,0.115863127144985,0.0482286139930674,0.161529709817842,0.0318486888055928
2.15238803764805,0.57468570193556,0.378479469870217,0.300012795159504,0.121584085281938,0.00592374776041327,1.80054624238983,0.0279266075604403,0.42885696683079,0.054064221040373,0.207924427371472,0.0550068860954092,0.0844704502029344,0.0422909017176717,0.246933303726837,0.0381392357856941
1.10500656021759,0.365049772755864,0.710216996795498,0.632666940119882,0.491444089170545,0.00887663136173047,0.534805638133548,0.0103460317973806,0.260736511601135,0.0538730035824023,0.238340038247406,0.0545949219684216,0.108100157207809,0.0470783324011417,0.182877055043355,0.033483841001127
1.37972747860476,1.15644417400059,0.601581960055046,0.565456915619674,0.202089950535446,0.00565759420594179,1.26471741322894,0.0162523024995903,0.303552568424493,0.0549982244735193,0.114814331382513,0.0534637891098207,0.0562216678634286,0.0505843443110802,0.212688528886065,0.0371810891194454
1.6039383513853,0.383891252539496,0.413699543755501,0.186474381375862,0.311424745153636,0.000674527907929227,1.92670077644289,0.0452852244009243,0.289588134596124,0.0562426048956017,0.131678962428123,0.0511686562645703,0.0654025375144556,0.0467602020525502,0.173499661264941,0.0311910271934616
2.84311424987391,0.0773768320225282,0.449705511634238,0.544614492177272,0.259743712097406,0.00301061467777545,0.602927139028907,0.00495666543235349,0.363695741863921,0.0559943832771159,0.134363816678524,0.0556353207217481,0.0714850482763723,0.0447410101069672,0.207371297338977,0.0345018196016858
2.4851339161396,0.0759696177059129,0.721785495476797,0.644139789187918,0.404839466419071,0.000558292172616999,1.06394731509499,0.0639440106168495,0.471474255621433,0.0567539260495333,0.244112834148109,0.0593868706958225,0.0776335604023188,0.0410215280446311,0.252532895933837,0.0286478093970579
2.0441925204359,0.0888700914596065,0.780628290912136,0.808259162815443,0.498241005651653,0.000487127525178591,1.57677739462815,0.0611070630786097,0.353981679282151,0.0547139679983054,0.26844016937539,0.0527036663174315,0.0701425210339948,0.0448292922875164,0.128095692535862,0.029171247465065
2.70762834884226,0.308418880660374,0.44837243326474,0.21118321021119,0.167635574471205,0.000762028282054807,1.41615050332621,0.035732823360138,0.478699316526763,0.0528376382684906,0.104298398876563,0.0481972376512159,0.0692847294267267,0.0461845755799459,0.102940348349512,0.0332111381241013
1.37132294569165,2.28885614363635,0.492796276882291,0.566163308450841,0.307657436281443,0.622979759017709,0.758001096663065,0.12250443170483,0.252935248217545,0.0552356397214391,0.279658156866208,0.0601886280844987,0.142351782158948,0.0682742944723012,0.277464531175792,0.0739465543082445
2.82268549082801,0.079763754678598,0.429726712824777,1.22364902706894,0.30537832705304,0.00074221025349014,1.05423667316791,0.0415862602592626,0.42139986907132,0.0522363412048374,0.15945179797709,0.0561043717686054,0.104831070266664,0.0442434245581138,0.109810141567141,0.0363235059119145
2.07749634282663,0.725131622348886,0.431904799840413,0.494802664228698,0.240466786641628,0.0309784000109336,0.675726667046547,0.0127318613054607,0.326479529007338,0.0542392467547127,0.204833393869922,0.0541103799426382,0.0773854919709265,0.0509128137421803,0.247540276637301,0.0389825428205423
1.61937531502917,0.112944615412527,0.489667072612792,0.344171904660838,0.458396951947361,0.000696974894713693,1.91172435542103,0.0520342140828171,0.272375988354906,0.0588129623948443,0.119456000486389,0.0529426684560204,0.119886296521872,0.0487270660211627,0.2598359384574,0.0326324949100027
1.03018064983189,0.104016241777149,0.529704141267575,0.387709505853584,0.426086778007448,0.00113663990617418,1.34255981689785,0.0393497520450233,0.295142949651927,0.0524499726460636,0.274068905459717,0.0539334382072386,0.0680409017950296,0.0435453711946865,0.149827596824616,0.0332369066980977
2.98378933873028,0.12541260653053,0.551573822344653,0.499885204731319,0.166635970771313,0.000616480246139534,1.77358664921485,0.0513766911309405,0.312041439698078,0.0539529402577607,0.175780865224078,0.0556504973289162,0.0595029772492126,0.0457599635811648,0.137272596405819,0.0309735473111469
1.2404281408526,0.422618849276407,0.759614606690593,0.670334385964509,0.240268393419683,0.00509695213899631,1.10865987103898,0.0156397180188424,0.334464209387079,0.0611964961789984,0.228377044852823,0.0569481425075491,0.122099313396029,0.0443896857761433,0.256690300488845,0.0380156490586029
2.02662146696821,0.188416882649726,0.438098039664328,0.440942579827967,0.269970604870468,0.00348505196001959,1.23764158785343,0.0322632169778258,0.25922016154509,0.0526688729922669,0.187395669333637,0.0602791338405916,0.112843991583213,0.0428765023335778,0.254505767067894,0.0365575974182013
2.01399194821715,0.129361937857384,0.701814379030839,0.752982616249379,0.331569771189243,0.000616054295716366,1.89732110919431,0.0635035964422785,0.22088237775024,0.0527806878758147,0.283288300875574,0.0530983444843514,0.0913264735136181,0.0432695869224613,0.282250936189666,0.029341248952171
1.59036148525774,0.0415441053106525,0.690560048632324,0.325819650941601,0.493277403339744,0.000582494319626534,1.78964390826877,0.0600204479264018,0.43209185206797,0.0864786241771811,0.28272132249549,0.0768386421537898,0.141547312214971,0.0440291982740871,0.274721074244007,0.0305415599422526
2.02505353838205,0.295300816627749,0.485252000694163,0.417929590603377,0.344716631248593,0.00277240828824559,0.595009089680389,0.00568525655164266,0.226235189428553,0.0540900403557745,0.223499364918098,0.0567382348365864,0.0642861149739474,0.0388325161389904,0.120174039714038,0.0360052368570734
1.18285755533725,0.455882805610173,0.628684552921914,0.612492560788648,0.486011622101069,0.00662541359658389,0.801526095834561,0.0148851722920202,0.310828025033697,0.0547311570105025,0.238732191873714,0.0591334439659964,0.0911135372240096,0.0498660148905546,0.114135579532012,0.036966095996101
2.94882765924558,0.172463637591755,0.666487640654668,0.659935522514293,0.483865035884082,0.00102996148281721,1.79178187996149,0.0622732282449486,0.454814559989609,0.0598809096742908,0.274606933817267,0.053096404887207,0.124482411332428,0.0570485334534196,0.275486101116985,0.0419336813387368
2.68408902175725,0.235035435705987,0.622691350011155,0.654673080774221,0.410784608311951,0.000511574791140042,1.64170148165431,0.0645809996606851,0.271528503065929,0.0573404719954771,0.136886739078909,0.0542127156949577,0.10858003476169,0.045084568900674,0.138999980781227,0.0293230632950477
1.95072858640924,0.54822548918199,0.608579119970091,0.357006553782805,0.350816003791988,0.000833842279760893,0.823804399929941,0.0356940648295457,0.267596581904218,0.0543113141010907,0.290587710263208,0.053887370014264,0.127667362825014,0.0451180772892938,0.285154244117439,0.036205875519397
2.31788589432836,0.0844811193056977,0.420140965329483,0.344982284587372,0.256286704260856,0.000902718794477626,1.20347843552008,0.0339247481674889,0.288868825579993,0.0551087615514492,0.274588385224342,0.0516842920485059,0.0881051408359781,0.0427367824506102,0.182552835159004,0.0376679689038351
2.98470635386184,0.0849728084796871,0.730796386441216,0.232695262879982,0.237262102589011,0.000599312185870591,1.77252547233365,0.0551655397520635,0.407182792178355,0.0563631843407334,0.123665272444487,0.051817078287451,0.137639716430567,0.0479811622916135,0.15406229281798,0.0326293157633554
1.26069978438318,0.0765123072694202,0.697417424130254,0.561718006127482,0.207611620053649,0.000832576326962546,1.71164845419116,0.0405948206040866,0.494364055525511,0.0526134095117993,0.118293125880882,0.0575874176396794,0.05849343247246,0.0432452737093525,0.190686124702916,0.0365114155223327
1.59534446708858,0.783483429294185,0.465558674721979,0.656788435341774,0.256016875617206,0.00226946645605551,0.816131588304415,0.00367978260828425,0.47831630280707,0.0530068719397299,0.159209750825539,0.0528272198445666,0.101234562741593,0.0444295249136865,0.1406562007498,0.0347542823883213
1.35780494706705,0.0835092342034209,0.739215198275633,0.474987589732587,0.444523915741593,0.000597030560625645,1.93440468003973,0.0570995149256531,0.407337435428053,0.0529063691964057,0.24088434278965,0.0562283038047975,0.0954836014891043,0.0512132833536119,0.13197556398809,0.0315439786422483
1.40971262613311,0.0708160977398415,0.683270149235614,0.777309153080876,0.496639339346439,0.000900230886992993,1.04687050229404,0.0273939584943476,0.474853227101266,0.0531183508393947,0.263447538251057,0.0520027360622477,0.134593284339644,0.046349775353921,0.234449037630111,0.0362296690040955
1.73409957112744,3.81189635158785,0.696319038700312,0.666305713288793,0.366857682541013,0.00502006432222791,0.795965749071911,0.0130060971758854,0.316920242039487,0.0553050865484208,0.189574661338702,0.0511911657515239,0.105816268431954,0.0561074950518098,0.224058495042846,0.0375077300685942
1.74768154788762,0.0637089355855619,0.695174880395643,0.471692238044538,0.485503081232309,0.000483422755784207,1.92191011609975,0.0669585870182221,0.239262957382016,0.0518716424449665,0.291704947408289,0.0576139916175487,0.115156677691266,0.0429159583641743,0.126012192573398,0.0326462923866693
1.40661796089262,0.382462625286693,0.571158774499781,0.745268706932036,0.109553462918848,0.0169081539196379,0.845278269727714,0.00892111476587902,0.224697814346291,0.0528443068397395,0.206514169601724,0.0589361545439624,0.0660800312180072,0.0612539061308745,0.277026649285108,0.035045998889958
1.17527144961059,0.225046379386527,0.62443122274708,0.534549831311434,0.137442809808999,0.00216083164648465,1.09088751953095,0.00500430077562024,0.221486976090819,0.0528672406939971,0.258868365362287,0.0513192650789503,0.0980147532420233,0.0435491732118649,0.281467375997454,0.0365777735697288
1.46284045139328,2.79950525821485,0.479649867932312,0.417905983687493,0.121156559325755,0.417632453140004,0.878655810374767,0.100863419260816,0.464060643524863,0.0542608113101767,0.169313079770654,0.0533886592661764,0.0639110439922661,0.0484709233111732,0.164203078486025,0.0720319152067245
1.93185505922884,3.47632209559764,0.609288550633937,0.643439995763806,0.347542822547257,0.525473341863852,0.514058614498936,0.167197900366207,0.27602106758859,0.0552070217286959,0.1800906278193,0.0590655068114919,0.0571057055843994,0.0504084724645338,0.100230340613052,0.0693032431345056
2.71124230977148,0.290932903233038,0.358308162377216,0.36706684648422,0.488192273769528,0.00579675977582723,0.733175625442527,0.038764972934583,0.432345921383239,0.0605129102270205,0.281392952101305,0.0571220038176151,0.120493889180943,0.0443283582003539,0.225242121284828,0.0407306293523514
1.88520358130336,3.97155633744454,0.377280307887122,0.313062735830137,0.375832409970462,0.421890210782229,1.57118085969705,0.188159837977985,0.497873612865806,0.108024035082611,0.269844633061439,0.120986443701777,0.100372787681408,0.29901115027541,0.189229283668101,0.0501714047889239
1.09379391185939,0.188015314268419,0.351852422067896,0.244724692469968,0.465019510034472,0.00115763934650593,1.28565266891383,0.0474494499546187,0.296904781763442,0.0590160711475063,0.267136278236285,0.0514377070809678,0.0968991420930252,0.0443144845014897,0.240633309120312,0.0332531929210393
2.49300987832248,0.76169968738834,0.323408508626744,0.329536889716587,0.448251131176949,0.00820485610104983,0.653189747361466,0.0216368535548568,0.211673821532168,0.0543503915661367,0.125262753479183,0.0534057272121925,0.0673552665160969,0.0409503344298458,0.261431723413989,0.0381408633053518
1.52538377512246,0.78668173730764,0.460868787672371,0.34962624322399,0.435777378454804,0.00563081445196253,1.35769631376024,0.0448690087053585,0.318555986508727,0.053273962921716,0.126797002833337,0.0549700364589223,0.102235899423249,0.0437945536672569,0.153957158466801,0.0352315406634585
2.24443207681179,0.399073985906358,0.494898334564641,0.47516096121596,0.430589970201254,0.00761811764533545,0.602248841896653,0.0177221816883628,0.479386081825942,0.0565599961572252,0.187486398778856,0.0565944508052243,0.0545508248033002,0.0423568832902373,0.296753286663443,0.0375716278940719
2.32433968270198,0.342791687108203,0.611543698539026,0.530278170493685,0.465156089328229,0.000659380696675282,1.07414765714202,0.0462280574095144,0.391603333386593,0.055926000042341,0.240471652429551,0.0523669571269805,0.119330263393931,0.0507957574700254,0.28785307854414,0.0356336205025303
1.09146818332374,0.261423831525711,0.456680059735663,0.538794628798273,0.155494089517742,0.0179306769608604,0.854406425612979,0.0102651538879328,0.256988209788688,0.0550176747723711,0.235604201583192,0.0583516050010208,0.0961348688229919,0.0437651129547327,0.25693831066601,0.0381982740093881
2.82757294364274,0.0596305551734864,0.520185423502699,0.263471236450363,0.138694266695529,0.000754307835036129,1.61674472573213,0.0419015266621643,0.383211681991816,0.0567065701959146,0.16342628961429,0.0504249140951096,0.148610885627568,0.0449739884740198,0.274915909953415,0.0332485208103768
1.44609382376075,1.61576313563963,0.675754905049689,0.986827928906435,0.150398276373744,0.317028997092109,0.768362149130553,0.00857796317484225,0.496623256150633,0.0569285985669851,0.166877077752724,0.0540006729454315,0.0866372983669862,0.207103062926855,0.252603805530816,0.0403613451620035
2.9376803683117,0.196876845229248,0.451667865808122,0.269818362339652,0.392052066419274,0.000683934603028152,1.04206460539717,0.0575155918081529,0.394143821392208,0.0527011340640439,0.174963476881385,0.0514023051212391,0.0880275294650346,0.0427095884330267,0.200867837015539,0.0306681861387654
1.77186180045828,0.257743081163278,0.683274149266072,0.346260430478641,0.426481197401881,0.000723664085651696,0.930146651808172,0.0431531029092498,0.3441345785046,0.0586363863673348,0.256686353450641,0.0559404900420835,0.102150391926989,0.0428230556113793,0.196238037571311,0.0335311315770639
2.34074073424563,0.177802023692792,0.653171980474144,0.513899181656942,0.114581851288676,0.000845261716231916,1.48828739335295,0.0145196787671846,0.257207297440618,0.0507550737745769,0.264913055393845,0.0498498122445432,0.0638286063447595,0.0508387350934325,0.273652805294842,0.0342989829311948
2.3938725143671,0.0610768408486034,0.472674640547484,1.01981772709769,0.468897789902985,0.00353417155692515,0.776887175044976,0.037058526403267,0.264911666652188,0.188989333613541,0.27989108688198,0.0829794497966308,0.127631796873175,0.0459255147066816,0.243268998200074,0.0390780708991501
1.56684272550046,0.118030525612222,0.491336955991574,0.311433876581353,0.435699043609202,0.00163759282411247,1.35873239347711,0.0485019320230096,0.389939569192938,0.0553459916137664,0.217850264813751,0.056801847588316,0.0750079241348431,0.0368073800987807,0.182893500849605,0.0324582755567836
2.41362070478499,0.0498168305035464,0.740577627159655,0.455607613591772,0.49082055920735,0.000546214704447045,1.78671149909496,0.0698364321747106,0.223103334475309,0.0534605393140496,0.158745665289462,0.0530508977007857,0.111219397070818,0.0486392449870895,0.25176195288077,0.0302884837467869
1.53869264479727,2.67594902677778,0.539479759358801,0.469126363437896,0.287198010645807,0.562267734479617,0.756827113335021,0.189103312719207,0.321714514982887,0.0498974737659175,0.140102994907647,0.0541260499866248,0.149247907358222,0.0512646612261775,0.178743491787463,0.109374542933154
2.1256456784904,0.255299143135871,0.438329775654711,0.429588349281218,0.287972323130816,0.00248453798247994,0.843545456882566,0.0080376028779522,0.29978219573386,0.0797486633484054,0.284655502298847,0.0572279833197374,0.0704542800784111,0.0478270400011949,0.240770173864439,0.0370927138945831
2.75774200074375,0.0947823766188259,0.51408504631836,0.605836625660865,0.15917226402089,0.000642870207071305,1.7429672247963,0.0473226990201246,0.343936874694191,0.0543770086820759,0.120276848552749,0.0527075537234281,0.0911808969452977,0.0451934382066987,0.160300071537495,0.0295832503374216
2.40300980350003,0.0552822571363502,0.714189708069898,0.466449976731528,0.136012271232903,0.000974198768202043,1.52959552058019,0.0395578863777112,0.354030864918604,0.0504805153738497,0.215273676300421,0.0518766271691959,0.0786624934291467,0.0438665368292184,0.273622619733214,0.0383358307841256
2.2351791667752,0.268126875802016,0.371167059941217,0.430741638279625,0.115312473848462,0.0163488633909596,0.901319142081775,0.0101934132646087,0.407704181480221,0.0569664481520055,0.23385985577479,0.0642759721830325,0.143834343715571,0.0489435528397843,0.251364012248814,0.0373222858035927
1.3993406323716,0.212037756087327,0.301185371074826,0.321735830388378,0.337992992904037,0.000686274838613662,1.74023564392701,0.0538683560696238,0.24903705813922,0.0553469165220743,0.220315500581637,0.0511715774766913,0.109643298108131,0.0363219655616957,0.196139495261014,0.0349298652391028
1.15321572683752,0.264853892236259,0.693827609717846,0.52133462650618,0.116183994337916,0.00160252636983794,1.57874033367261,0.00762050733292864,0.339195336145349,0.0538869970454101,0.23172363108024,0.0555734411774626,0.108851081226021,0.0487814699925563,0.150831347471103,0.0362797554000502
1.22581806406379,0.617111915590003,0.685674413992092,0.228966711996458,0.499513837881386,0.000585214662787816,1.68902638624422,0.0526945172828458,0.349897541012615,0.0558305463433393,0.145630477601662,0.0514116970428706,0.11551557618659,0.0438551971855026,0.299815171444789,0.0304209425537256
2.16822485579178,0.119414707401696,0.466555692558177,0.43957223648012,0.145600423496217,0.00230379044765336,1.17530299525242,0.0102631347917977,0.415410266816616,0.0568149472285774,0.136943387333304,0.0566904668804364,0.0851005284581333,0.0417293365846276,0.123652635701001,0.034848676975438
2.93340108310804,0.0482105223888426,0.384870763588697,0.97668237525049,0.385564866475761,0.00066845886777954,1.8620573427761,0.0620353718438606,0.251991895330138,0.0526964368083307,0.230447483155876,0.0535570235891619,0.148906359146349,0.0482190607380216,0.222302754409611,0.030473300104804
1.30902036931366,0.520189149210448,0.735187908820808,0.549363291113545,0.261483524087816,0.00910808408070253,0.952322101220489,0.00973478299545007,0.238042815332301,0.0555585916288891,0.21519417213276,0.0544454758118355,0.0921140098012984,0.038190638026292,0.288044946826994,0.0377663007415802
1.59983369335532,0.312666803010133,0.466125103132799,0.30536274436927,0.297321374900639,0.00876926632237156,1.16899227013346,0.0204935969230479,0.465140702389181,0.0558399023919433,0.205212677223608,0.0560188223920923,0.139147732313722,0.0454495609829424,0.175612719031051,0.0388332767827998
1.84234420582652,0.738296079721097,0.37181962672621,0.291214288782803,0.426967743970454,0.00426353408831451,1.59093669673894,0.0533533736251464,0.47817089795135,0.054304340499442,0.223503677267581,0.0564459052924127,0.0841448737075552,0.0555586492333612,0.126564556267112,0.0420086077349848
2.30684062372893,0.179666621970679,0.519631188549101,0.306890632299291,0.136880610045046,0.00091267843201954,1.36546315986197,0.0340557813185511,0.310456236288883,0.0573721067628009,0.216961834812537,0.0532887400649868,0.125112226861529,0.0500070632001065,0.129979551723227,0.0342801861633284
2.9402416027151,0.0859330059875956,0.510907107451931,0.253047805594364,0.423361809086055,0.000527014679876927,1.61492840049323,0.0626546061938455,0.445856825378723,0.0510071624598733,0.130194192938507,0.0515369470520355,0.0664544247556478,0.0430352388177999,0.194927194016054,0.0310799527014642
1.96995519520715,0.0856495851102482,0.680408278550021,0.535378565632036,0.31519290143624,0.000457967463965972,1.85572846420109,0.0554163948369038,0.221683959546499,0.0563666922592523,0.298222730169073,0.0541353087250458,0.113880267669447,0.0458658690401075,0.127540049236268,0.0310145500471306
1.9324060715735,0.647331663001262,0.695640608971007,0.883226234521543,0.227723055239767,0.460854600914491,0.532170644029975,0.00747855665421092,0.294193646241911,0.0544783066224095,0.299371349578723,0.0619586594519216,0.120119518833235,0.0609107759923605,0.292833179328591,0.036133929608825
1.43635852215812,0.183726733196432,0.301069387304597,1.02252863026754,0.4474624928087,0.000983186884642512,1.64012870343868,0.0463885175624901,0.376331989164464,0.055111679674551,0.205477556213737,0.0545099643483652,0.125881985505112,0.0368813327025454,0.28124769423157,0.0345600954613611
2.5135026560165,0.13959013272258,0.537125154701062,0.455181221012191,0.144838388729841,0.00157685123706039,1.10516728879884,0.00403045178376089,0.482011687220074,0.0532423753533849,0.169971994170919,0.0551503959253577,0.119459502282552,0.0442369551945947,0.189355722581968,0.0368742282896658
1.77017867425457,0.0601693723100201,0.45426987002138,0.60517474477558,0.340943980682641,0.000626165611492191,1.5901625759434,0.0480843456746205,0.376487909955904,0.0541544680402552,0.227045911317691,0.0576504406886419,0.0897013656562194,0.0510288072408114,0.205223723687232,0.0299801659030445
