"true_mu_theta","infer_mu_theta","true_mu_lambda","infer_mu_lambda","true_mu_phi","infer_mu_phi","true_mu_cons","infer_mu_cons"
0.364275472145528,0.518512532789108,0.669462521979585,0.467953021539173,0.0467759100720286,0.0782568735657372,2.06369997980073,2.15204259408818
0.766518020490184,0.677357729816464,0.327886701421812,0.35692105791374,-1.79613517131656,-1.12263319331522,1.74600732792169,1.86107073906585
0.467589991306886,0.349074978103228,0.510792933870107,0.43258609199374,1.89385101292282,1.73443871890179,1.1188612668775,1.1857947872683
0.525072296895087,0.61861226890458,0.315024583414197,0.327707453822589,-1.36781482212245,-0.790103769534833,2.73106231493875,1.92140300890072
0.297052676882595,0.362357862583918,0.474082302395254,0.252324918762093,1.19538907706738,0.710402445809909,1.86383223719895,1.66651212337762
0.615832124184817,0.656109734968463,0.515949906641617,0.490721129667896,-1.37789495941252,-0.965128501832684,1.21296217851341,1.75548873377279
0.678364619333297,0.777647841391353,0.408689430821687,0.541530117442234,-0.294085199944675,-0.286361664796793,1.67550330236554,1.85724892510092
0.664151953486726,0.698959746814643,0.644911693735048,0.692219649099927,-1.2320576319471,-0.973745857469361,1.86166394688189,1.80485653831716
0.327973663806915,0.348957650838873,0.227481033466756,0.554431788489771,0.81238853558898,0.551286072207506,2.37677640095353,2.05044327362663
0.322162650851533,0.362383573939272,0.370784376189113,0.452342375429451,1.20284081157297,1.02656428592162,1.1266019246541,1.75874080842549
0.579947999631986,0.474656573398474,0.302221952052787,0.28290366220828,1.85146316885948,1.52116757020207,1.59526049625129,1.45246808941339
0.656604806426913,0.541550281134692,0.3650367569644,0.472886411445577,-1.80794047843665,-1.84904852775691,1.9781789323315,2.23368166183362
0.684780333796516,0.666172275779424,0.616440711123869,0.670908864923608,0.300798422656953,0.43239809390918,2.37035041674972,2.35504729857952
0.697353427717462,0.61186877101015,0.708647428266704,0.800288540081398,-0.316992120817304,-0.201448044172514,1.99214001884684,1.83610246670777
0.271142545901239,0.3901237423375,0.504503653710708,0.580484331103122,-0.861406493932009,-0.862226785168013,2.40824257256463,2.23723239083809
0.368805863149464,0.472420436498972,0.772123151272535,0.788374085572584,-0.61930253636092,-0.694456858254686,2.28575879940763,2.42370254052814
0.708092609979212,0.672405456203948,0.246777545148507,0.401526611495268,1.70693725068122,1.24877156090423,1.77999602723867,2.28527487483116
0.265093551995233,0.301337402027991,0.513563311286271,0.376591631840632,1.62950521614403,1.00814792649165,2.01448540342972,2.43703338768725
0.21049802582711,0.175177787239205,0.635082435514778,0.485039990505277,1.87675254140049,1.55022598444184,1.96529717603698,2.13296347862557
0.448048766888678,0.470467959164556,0.26017973641865,0.55367941402066,1.19674284011126,1.27913380110025,2.48777133459225,2.24781544381325
0.554517133440822,0.452800232342329,0.670506465807557,0.66106925900574,-1.35031448304653,-1.02040453098889,2.98275842890143,2.66280094933077
0.509789498243481,0.556194526792046,0.469977317983285,0.413597443850897,-0.906750530004501,-0.59869873908016,1.99062472954392,1.98833267460321
0.760817765723914,0.74206363633211,0.467870603036135,0.408639368957453,1.05541839357466,0.568964194637925,2.87838518805802,2.24600974339824
0.356307445559651,0.422359912862073,0.638066930463538,0.480746925256802,1.29277398157865,0.747649778619714,2.08035604516044,2.30876198067497
0.626421464979649,0.50310956782258,0.496077810227871,0.509572096318226,0.205834304913878,0.00665160456691483,2.87999722640961,2.67121139457423
0.300888818036765,0.297874757739311,0.264350475743413,0.342272997038893,-1.42053112480789,-0.970940165877995,2.83119541173801,2.78839673017609
0.691923420038074,0.59268961757193,0.752361904550344,0.541504123584853,1.03419425431639,0.67172575253448,2.04633996775374,2.49735789360655
0.650064214738086,0.614486578245972,0.344121191138402,0.532568528483307,-1.65292130038142,-1.18934659714475,2.59989135619253,2.72545825001386
0.373997558094561,0.597982102449703,0.592111416859552,0.54939989406607,0.803193092346191,0.620077710926372,1.40103234676644,1.95539318704959
0.307887821597979,0.289531542070797,0.730556511413306,0.699471222716367,1.31572209112346,1.15057310739477,2.85909753618762,2.47798328769324
0.57037516059354,0.374378358079454,0.733246332174167,0.587161184189485,-0.0327318636700511,-0.212738774966733,2.432084036991,2.25076928673014
0.567381192417815,0.535198399048251,0.785319323604927,0.671302470810725,0.190445293672383,-0.0161714767575825,2.52766689565033,2.21816580045995
0.719431315828115,0.584125943035268,0.489213730720803,0.594301854292211,0.677591411396861,0.542511676339475,2.05266021890566,1.88861289726807
0.583829870354384,0.38254928487157,0.257707939576358,0.431193737803537,-1.85966366995126,-1.50820241848711,1.61560606909916,1.76782792559187
0.255139586003497,0.256316640430789,0.758297006273642,0.733073449235054,-1.54784774128348,-1.57475349405854,2.99966248730198,2.71083873654856
0.72042629159987,0.622075624528393,0.389802878443152,0.253610547385632,0.751214261166751,0.729659031169379,2.0660745119676,2.18675459846237
0.705052597075701,0.553024569305961,0.481901203328744,0.504648071453759,-1.67961232177913,-1.7123583334232,1.05337240966037,1.28282012977085
0.497294483985752,0.553022495963786,0.53363239094615,0.496199000318949,-0.736937688663602,-0.651326305222848,1.09206529241055,1.90304353860405
0.247623603837565,0.393611315461713,0.692374827852473,0.537668255811171,1.05787228699774,0.878594501735469,1.83926594816148,2.29996637814022
0.212990301894024,0.27077236894369,0.581518775271252,0.485647663766482,-0.600183986127377,-0.599276394700979,2.16528031975031,2.51095614790055
0.385380097106099,0.298902761712414,0.419078222988173,0.619951573466783,0.137123592197895,-0.149798194737802,2.86211551493034,2.18270703590753
0.639008644269779,0.642503310418613,0.488072877423838,0.533375514120328,1.57304679043591,1.1999433841889,1.89819199079648,1.90335042420074
0.797383353672922,0.637441940922166,0.284443724760786,0.363865358076001,-0.209425580687821,-0.168354086444541,1.03585955360904,1.47308264764671
0.473051982372999,0.41240655305118,0.342973136389628,0.504419767721999,-0.687782152555883,-0.71377067428071,2.69094244297594,2.29022812931768
0.617124423244968,0.591579209789294,0.705039635999128,0.555104096340485,-1.81254397332668,-1.70021304072582,1.79513479443267,1.81394074667956
0.766794054722413,0.60632772331565,0.687509399885312,0.61389717775178,-0.442690580151975,-0.571802622653161,2.4087294684723,2.12191023800724
0.478285154607147,0.458888423933176,0.793497302895412,0.802991719421025,-0.861963536590338,-0.773997647111151,2.26167170377448,1.94574442253445
0.624045623745769,0.522817511677495,0.637659132154659,0.539331685563302,-0.918968176469207,-0.804429180500879,2.73692268226296,2.28530354198338
0.701691269362345,0.670230153440625,0.423354971315712,0.374811578490614,0.304836984723806,0.54903736442999,1.82615340966731,1.88761568140436
0.22926451889798,0.240444259158511,0.506227208953351,0.445477661904396,0.517946334555745,0.178491576760129,2.97968657221645,2.59580390094081
0.442213704157621,0.389712366756582,0.757438452821225,0.533393500093025,-0.74652354978025,-0.499718313933127,1.35145448055118,1.88468604173891
0.524396780738607,0.437790239294648,0.547082593198866,0.548043646856003,0.754871272481978,0.541674035784704,1.39950079238042,1.99676688344173
0.639779751002789,0.59639336629116,0.443818231625483,0.498768184286839,0.129567828960717,0.143497285344797,1.90270877536386,1.80869786533109
0.287531059235334,0.446131227019166,0.327132199518383,0.487371921277454,1.03997783362865,0.720536097766356,1.91714760661125,2.0267590546022
0.419119612406939,0.369937015746479,0.693274915032089,0.783359401923692,0.599372897297144,0.661334533757903,2.81927576242015,3.05111118410869
0.211992216855288,0.313506221035114,0.494996817689389,0.634654302397331,-0.012462473474443,-0.329315769839788,1.95394489495084,1.91905367091518
0.205553453136235,0.239061625547486,0.296770790126175,0.260026726649123,-0.218731918372214,-0.122933382166126,1.17755188466981,1.83143150624033
0.67760062799789,0.534902740136754,0.625935288751498,0.766057265753893,-0.717690892517567,-0.547666876011104,1.55998977459967,1.66295680952453
0.609004962770268,0.661257514108488,0.565154072828591,0.546644560308233,0.662105234339833,0.762127601307565,2.84288333076984,2.74533197814409
0.21565769854933,0.253085771572591,0.266211974062026,0.329631646883435,-1.96920698136091,-1.59898826994015,2.91958638327196,2.65372048436593
0.38270445461385,0.545221496997627,0.333520771423355,0.590881964820486,-0.384089064784348,-0.186681235934194,2.6393088772893,2.14765019597911
0.769004298886284,0.631007501894384,0.527943827956915,0.555136615317225,1.38698396645486,1.21078470210993,1.34712159773335,1.98740672218095
0.369871106371284,0.459133079066073,0.25290184863843,0.534057002203407,-0.499565391801298,-0.507764125559459,1.21620297245681,1.9470841743502
0.415221790364012,0.527174198794269,0.277435118192807,0.370118919085405,1.36713119596243,1.09822314183111,1.84103392902762,2.19876514815867
0.500908916676417,0.669557468399482,0.646264386782423,0.504218803409875,-0.401173285208642,-0.326392130150141,1.13341755094007,0.932237210152623
0.359183839242905,0.332614511060126,0.729825570061803,0.426689627405222,0.938065608032048,0.995643995539153,2.27037834748626,2.22869390585246
0.74617477171123,0.676098377014396,0.76775750182569,0.756835129016275,0.954207664355636,0.832481064019706,2.02755240211263,2.45129506973953
0.308345460519195,0.438371346380045,0.35425311261788,0.327912744589716,-0.694287880323827,-0.476039123068814,2.13969090441242,2.0845645200962
0.569707597605884,0.506325550415618,0.329120070952922,0.4900339365566,1.17678194586188,1.4314165783919,2.22535136854276,2.00568752183715
0.228746153088287,0.355374152590579,0.325055564846844,0.412651888820692,1.24391096457839,1.09965913215867,1.92435533786193,1.98115210580463
0.68002783129923,0.589230956699236,0.313028928684071,0.441291376749873,1.96096318867058,1.66253750452899,2.76445987075567,1.84401819368892
0.596955046150833,0.474864976412444,0.318974419217557,0.523981893044956,1.46956304926425,1.3032577025253,1.80949847027659,1.67772304971316
0.641207911074162,0.417535381291027,0.285046683391556,0.330126009463959,-1.34908780921251,-0.748391061683366,1.97004697332159,2.02075769085292
0.226104617817327,0.347107966588265,0.617269011074677,0.515226568965932,0.364433811977506,0.505115447721835,2.01659589307383,2.27467771409323
0.524277363345027,0.487305153449169,0.394055346073583,0.415436578105888,-1.04143549501896,-0.744190422275198,2.32578598847613,2.2734687986812
0.575349271809682,0.687838252893005,0.428395892167464,0.563535089429217,-0.0712709249928594,-0.157936602829433,1.57745863124728,2.00661397837004
0.649356942344457,0.512903195269167,0.64830897715874,0.530973338480474,0.961042511276901,0.861515157122237,2.80268759233877,2.20086664161817
0.289721443876624,0.311390209501293,0.368713335040957,0.407123277670048,-1.8899258878082,-1.46236823625245,1.62528587458655,2.24163368812681
0.466997112473473,0.539148130524736,0.657102959696204,0.66292104923512,1.79701692145318,1.09162600642549,2.75827626790851,2.734305283169
0.619575058016926,0.56048540959887,0.243814481189474,0.433854467732811,1.74313014373183,1.10756864372537,2.63203169824556,2.52787061938715
0.263465263228863,0.371134046007015,0.602660345286131,0.633025418025275,1.56009028572589,0.910466393715816,2.59124902961776,2.30993802108767
