"true_mu_a_rew","infer_mu_a_rew","true_mu_a_pun","infer_mu_a_pun","true_mu_K","infer_mu_K","true_mu_omega_f","infer_mu_omega_f","true_mu_omega_p","infer_mu_omega_p","true_sigma_a_rew","infer_sigma_a_rew","true_sigma_a_pun","infer_sigma_a_pun","true_sigma_K","infer_sigma_K","true_sigma_omega_f","infer_sigma_omega_f","true_sigma_omega_p","infer_sigma_omega_p"
0.283022690191865,0.307446539345013,0.184132975153625,0.176210338965662,1.87620722572319,1.36878223659208,0.976023159455508,1.09028328933983,0.814962207805365,0.500775358256596,0.144678454683162,0.141246233521648,0.0521056565223262,0.0687332358730319,0.25873875906691,0.30572823647663,0.268843832425773,0.177425708923884,0.253280302323401,0.164366218981764
0.325316545460373,0.332238157188083,0.276998207438737,0.428047387925628,0.722968699410558,1.46292572279676,-0.741769466083497,-0.564193611691301,0.523435385897756,0.613628166353747,0.0955034584272653,0.117069655882873,0.149268603115343,0.0940344159829987,0.262705213529989,0.217892756697484,0.411623395979404,0.308652834007119,0.262267956696451,0.432330705776911
0.462438736669719,0.466887146043797,0.480375114642084,0.484112583505687,1.31706692127045,1.64952869816304,-0.822615360375494,-0.893393198356314,-0.971270313020796,-1.03368173228199,0.0674001534003764,0.091768844214344,0.109584919316694,0.0834503041864903,0.134268212784082,1.48834413403106,0.309804700035602,0.198436687372036,0.259895772114396,0.70067572846882
0.100661042984575,0.14377092821651,0.294877594895661,0.33443168217039,1.41585550748277,1.675858257825,0.344104006886482,0.204339092045648,-0.262126800138503,-0.227477033754528,0.114013981772587,0.0692479537143052,0.111235292535275,0.0972656107390815,0.197215070808306,2.05495196137055,0.31091180620715,0.151204318385246,0.17495477180928,0.16837543786517
0.230612073466182,0.235748049826838,0.470391592010856,0.444197636198383,0.524904382997192,1.20181315248708,-0.786206268239766,-0.77389897193529,-0.142250135075301,-0.190197118162179,0.103917784104124,0.141897390070784,0.136471611773595,0.1306508636883,0.291323782224208,0.392602604629965,0.420549632608891,0.607431143329221,0.41745474319905,0.153588881291268
0.372549207601696,0.414978308351238,0.174907360039651,0.202929993404,0.839386519626714,1.3873558400928,0.481547703966498,0.675805398274655,0.164809536654502,0.150389951732757,0.0704657700844109,0.154564800162658,0.0575806665467098,0.0863827966166202,0.110787921445444,2.21445352267285,0.486572987772524,0.4062333264271,0.400498926639557,0.195430476086859
0.13947887448594,0.0886735600425681,0.28172192722559,0.272940521658745,0.85985679901205,1.14728341693204,0.450371681712568,1.06275085856016,0.629158025141805,0.706031714727694,0.119677143287845,0.075395865862817,0.117073432938196,0.0997126082292774,0.116628569271415,0.727942640012598,0.169136754050851,0.174410140602232,0.423253648448735,0.186569959533255
0.358921147882938,0.394129162959193,0.207950717024505,0.264176647675007,1.32891720673069,1.31807577350185,-0.598139779642224,-0.795127158924835,-0.593312266748399,-0.580718463667103,0.0563969700830057,0.0933557178769146,0.128364254022017,0.125353006039991,0.200766469584778,0.51216459069499,0.462145887408406,0.446099739302363,0.35054288841784,0.298882082607798
0.346419809944928,0.334782770472607,0.156369879934937,0.151145497966791,1.95143767190166,0.848827769341888,0.161009863484651,0.291935335134641,-0.065731140319258,0.0735224263831907,0.0947724083438516,0.130429166403818,0.149061018624343,0.0929464851458758,0.281919684074819,0.263808641837314,0.485312934685499,0.334070718060156,0.321012684050947,0.284172932547561
0.247283422201872,0.250127640831609,0.494200303498656,0.587612334087921,0.526008090353571,1.50797720124793,-0.467625017743558,-0.410389868532494,0.517851681448519,0.576718461771136,0.0616943841567263,0.0735092959906742,0.145161217520945,0.160342878011449,0.144299056800082,1.50028977946092,0.342409832309932,0.440655358321808,0.136867381352931,0.396803722604732
0.468713584449142,0.486446697931008,0.181808786932379,0.209534576301688,1.09227409446612,1.10501061547168,0.530312983319163,0.704621734432847,0.264774647541344,0.384055016472074,0.0733247079653665,0.123302042300141,0.053197162784636,0.0668769099281461,0.284550626249984,0.38034896922888,0.138503305893391,0.114740137844086,0.260017785988748,0.575406391952446
0.136046321317554,0.1271948186234,0.207889233902097,0.230820333556821,0.706892387592234,0.94871652522787,-0.585195751395077,-0.401875527158425,0.709450853057206,0.630841541623593,0.075313769839704,0.0939474673928436,0.0711136136669666,0.091591182770035,0.173132616467774,1.00537640337146,0.312291127908975,0.195794903653872,0.462912682630122,0.601347774836916
0.350744720268995,0.345421127819197,0.111815997492522,0.122994407067609,1.65579196519684,1.91435283974841,0.499997953418642,0.327142726705408,-0.732417803723365,-0.900442648710313,0.0859606720507145,0.0913618142107625,0.129334778268822,0.081912516773124,0.214536244142801,2.39875151425844,0.390072139911354,0.316943493504828,0.112370958644897,0.196866510052098
0.345897958800197,0.371782456136891,0.451354283001274,0.470447180705344,0.853224195190705,1.32613907438761,0.798616983462125,0.74431372797674,-0.878462398890406,-0.786754956189591,0.112326933629811,0.107840032563551,0.0526645258069038,0.0722221532000256,0.108632677095011,0.292630116908736,0.162763965968043,0.106109837448918,0.276383848767728,0.401494066207034
0.406793123297393,0.465469741854183,0.423863946832716,0.500467962876403,1.71297489909921,1.11907393176723,-0.714759503025562,-0.843603601673313,-0.817858932539821,-0.618297285205475,0.141142290364951,0.14245521780372,0.0754909094655886,0.0872099745773121,0.179937732219696,0.423180456361567,0.223662783205509,0.342092852285756,0.325104375556111,0.20435620665559
0.48939360557124,0.451291052956883,0.407883897796273,0.438468427633874,1.93483289086726,1.74199340859027,-0.310410376638174,-0.294350819033184,0.725508600007743,0.72901048580893,0.147823514649644,0.095907721266217,0.0561437659198418,0.109776687809353,0.246379651501775,1.95947478152618,0.492274989839643,0.565592489651975,0.111430334299803,0.350094182149676
0.426063457597047,0.444212636949962,0.103919437155128,0.181229905552596,1.51406999130268,1.37913556864543,-0.396380366757512,-0.327752176870692,-0.671172853559256,-0.946594736114662,0.0808459780178964,0.103891585874695,0.109203737648204,0.123956681173935,0.183781245863065,0.221928293031323,0.361699528619647,0.474200276039111,0.229343163687736,0.145200520022034
0.396544127166271,0.405328949852506,0.372711284924299,0.378056433688664,1.50773651280906,1.1121473360291,-0.328439022880048,-0.285416083284393,0.914377267472446,0.862940408558044,0.059237467404455,0.0887870524725016,0.0840842206729576,0.0864750021239703,0.223845284897834,0.360001974015447,0.341664355900139,0.351486825793423,0.341150481253862,0.372103324655724
0.469241175148636,0.482317091309796,0.413760548830032,0.421878163901924,1.79483443323988,0.288343723901077,0.666660151444376,0.542047972472506,0.479956005234271,0.266626803219897,0.115201869001612,0.107402426458741,0.113383025629446,0.0784308135265003,0.186347808735445,2.52985156765577,0.30592941371724,0.218551076949204,0.142654970288277,0.169476597956239
0.264366921875626,0.373554658872843,0.113323712628335,0.128891977723741,0.952431538840756,1.31179901331443,0.321809367742389,0.36183477405926,0.39626163430512,0.875045283600933,0.0771572767058387,0.138941717383228,0.0878889560932294,0.0955173583615498,0.130254275677726,0.94182289712532,0.294302804209292,0.13701257876857,0.41975407442078,0.644670637526297
0.145379095803946,0.173271231756621,0.119541516993195,0.154315712203403,1.35498272115365,1.10013400526578,0.00523059628903866,0.058552926148408,0.736687039025128,1.00457817615732,0.0782311046496034,0.0715345834572495,0.10672028332483,0.0914129437542093,0.228145758155733,0.192157942941673,0.442616142146289,0.940389127912995,0.460986461769789,0.468381296491753
0.192586933448911,0.209174242375359,0.320699850469828,0.276732326577511,1.83102792175487,1.10551417612985,0.398991335183382,0.369204167264269,-0.744068095460534,-0.912617231888334,0.132759816991165,0.0908861333692896,0.121081906277686,0.120553173362164,0.108896289486438,1.53550771919532,0.173178429808468,0.148606142965546,0.389387504756451,0.392941822060003
0.136712504830211,0.137416444303232,0.313193050585687,0.278197301857215,1.61769621528219,1.5275211330854,-0.696471053175628,-0.68856237355604,-0.486178277526051,-0.388000312728574,0.0543215143261477,0.0586651018352899,0.0884477679850534,0.0783836685551786,0.123437385959551,0.272819466876997,0.195152062177658,0.142004423222188,0.282337262947112,0.233857074473926
0.218081197701395,0.23675791486908,0.361991388816386,0.391770560429393,1.71507588634267,0.537664684135506,-0.967207118868828,-1.18957787436416,-0.108807592187077,-0.193570593057273,0.107877495139837,0.109089421575811,0.109768965397961,0.144904303880658,0.217942275386304,1.16098851138978,0.150793832633644,0.132571079117319,0.262365443259478,0.172194671048144
0.418987532518804,0.412894122988431,0.438436328526586,0.450020982707,1.49887422041502,1.48957511511654,0.439082349650562,0.421586869255311,0.287854611873627,0.137020675930633,0.108921561622992,0.0974358958399621,0.126756660500541,0.105406089062736,0.268392118671909,0.217285252196428,0.433009774982929,0.32155515587921,0.459002738445997,0.474251088300402
0.183431704156101,0.298589133465371,0.150145200174302,0.214319165747678,1.47672525711823,0.346604512133695,0.16721005178988,0.53227495874426,-0.0493556959554553,0.1139727036646,0.141636385885067,0.137469642341257,0.0861902611562982,0.0817465102116047,0.142426900146529,2.05005125604898,0.368874291051179,0.555148577962261,0.102595564723015,0.3135917457286
0.144909699074924,0.200581226821756,0.274986513424665,0.291370505472872,1.72387253202032,1.62183024651368,-0.476982713676989,-0.57918804821941,-0.606845494825393,-0.392790851587968,0.0941674052504823,0.080064687028046,0.132757928362116,0.107023483548423,0.276606141356751,0.457529313685658,0.439579623006284,0.231459989386739,0.355541391018778,0.145532774892803
0.267213838081807,0.259937237339122,0.360166450310498,0.385057219201428,0.545591160305776,1.69139541898096,0.345235802233219,0.24891485769735,-0.26747156586498,-0.354723066508353,0.0932419938035309,0.119276819630894,0.120180530613288,0.0996267697401381,0.22572787986137,0.223317987166093,0.475716623011976,0.397891479459358,0.173983561247587,0.267069253607577
0.437323255930096,0.390161420190865,0.288969435077161,0.287180944588653,0.509310180088505,1.48746627345587,0.432053742464632,0.539407073079826,-0.692311314400285,-0.826525040801928,0.113284843508154,0.110773742300933,0.0840889802668244,0.0973231225619164,0.196996293403208,1.64408595371098,0.494295880198479,0.340247432457344,0.361560246814042,0.637782620231669
0.326721643283963,0.362447981193574,0.250784659571946,0.31693876633171,0.582738286233507,0.519933794266489,-0.228777880780399,-0.0487995227827607,0.624886441044509,0.563745707481848,0.0831768919480965,0.082476632639526,0.106636228389107,0.103429650115965,0.239362783962861,0.215647715542847,0.251119982358068,0.36635854948907,0.360452985577285,0.551373254341525
0.432994622457773,0.448335000019931,0.1347621710971,0.167163988422351,1.52291884471197,1.53867316850412,-0.318787910975516,-0.415760863672857,-0.247186314780265,-0.11305182801853,0.139776514330879,0.0893693911054742,0.0575453376863152,0.0809055705016902,0.23642179411836,1.48847763982056,0.311073141824454,0.473352525338676,0.334662619419396,0.193051648007581
0.202362796477973,0.206496106787218,0.16045620655641,0.124251159696125,1.70894881361164,1.39145566990566,0.476443145424128,0.473343951560002,-0.561564443167299,-0.539692170524523,0.0736258791293949,0.0748015310934235,0.0647195077268407,0.0542182778927716,0.221382905030623,0.42857929643074,0.286785873398185,0.15599353399302,0.353146149031818,0.178050764486477
0.401476026605815,0.442262141813831,0.167598913051188,0.191845831141759,0.54198479722254,1.30109576032741,0.317035162821412,0.59918164689659,0.812969274818897,0.942139382650691,0.139583811582997,0.154017650190582,0.05900956208352,0.0729324337498063,0.122342421999201,0.600206329203212,0.174743216391653,0.199632474590332,0.313927721604705,0.41325405880869
0.384041972737759,0.395444363355813,0.488297268748283,0.575204433314802,1.34200864215381,1.87115714160566,0.450654064305127,0.373234477056526,-0.423575280699879,-0.341380883611,0.105324828624725,0.100135311189657,0.0583443806739524,0.0859662637469701,0.262472550896928,1.74693384822246,0.340817620977759,0.50531446361579,0.331923463661224,0.194856272162025
0.497646154090762,0.494234881017764,0.348694740980864,0.534708600745084,0.505116675863974,1.42406583900854,-0.273242025636137,-0.375733514645354,-0.0613544988445938,-0.0187516988560829,0.0825808639405295,0.0889789856475882,0.135986647917889,0.115819829899637,0.296642151288688,2.12137085447632,0.301693000551313,0.206280412494101,0.499650933407247,0.279434677796367
0.437762478739023,0.430120789307037,0.145005047600716,0.165425714047439,1.53728854446672,1.30181995049058,-0.319162946660072,-0.594955238734922,-0.866244722157717,-0.847613320497385,0.0659109654137865,0.0817099454598742,0.12218704468105,0.132082079609432,0.153141588764265,1.65202202173224,0.39696536641568,0.397198482224013,0.206094340421259,0.50866539824487
0.28070890083909,0.325780293100801,0.380540521163493,0.359535515981474,1.49265256384388,1.35376566752868,0.43437961069867,0.52557588234721,0.219020462129265,0.31815766913906,0.128157497220673,0.138944014929996,0.0768605061806738,0.0821674753617479,0.140684001147747,1.14882081451889,0.161972450558096,0.114674255630482,0.206570176128298,0.125255504204986
0.49553250959143,0.532934924591312,0.270822344068438,0.366965487877801,1.81704833602998,0.387195131088271,0.0264540468342602,0.0607703733053349,0.0147944688796997,0.215312004985129,0.0619048868305981,0.0889943900745951,0.105108618852682,0.120442531944945,0.276780708413571,5.19580030675576,0.22520547490567,0.0999092400050741,0.31933172037825,0.380613779259224
0.410188544820994,0.328185227337601,0.231271792389452,0.222620926809373,0.938749468419701,1.11185583819956,0.25091386353597,0.131383453260306,-0.845330595970154,-0.833573961421656,0.102998456964269,0.131671034970154,0.116655690455809,0.11774416137074,0.287446970539168,0.20982234293875,0.387552991695702,0.372761842662629,0.469870505016297,0.215733697774739
0.491050526406616,0.510886349716384,0.401255002431572,0.422540902061866,0.561212753877044,1.11695090307862,0.0621798383072019,-0.0023911022277787,0.480184555053711,0.708796739759988,0.13324051622767,0.165483699591587,0.0781159952748567,0.0849276438301776,0.229143213341013,0.239805363759416,0.498063626885414,0.454876827347129,0.489039536751807,0.66305810392843
0.455113674607128,0.449926489109448,0.452706061676145,0.429334695636486,0.798908463446423,1.09386214911381,-0.377526316791773,-0.576426501492441,-0.960272530093789,-1.02722401293803,0.0711551656480879,0.0850900200821227,0.100539919501171,0.108034588440535,0.25693758809939,0.223720636457163,0.309017277881503,0.312235868390694,0.101522591337562,0.509670285321425
0.206231009680778,0.213321232475381,0.49606509488076,0.5739835687687,1.9007281656377,0.505566911609974,0.67372327670455,0.75613776242045,0.47547262115404,0.44400760364523,0.108135350118391,0.13203618718616,0.053054600325413,0.0811949744937499,0.180473493551835,0.192716859378128,0.490069744363427,0.665548280166005,0.341752381436527,0.389383728216743
0.307329663541168,0.286943015450352,0.16413626903668,0.193179039419972,1.40465866716113,2.08854549281095,0.10535864206031,-0.0104012605679865,-0.948709783144295,-1.58017121643416,0.0535727803595364,0.0986306625965761,0.0605764078674838,0.0775861869239838,0.25079191736877,0.387188178699247,0.492191767506301,0.63886048622507,0.125292669609189,0.134068021810376
0.292585272993892,0.385538966420206,0.187731549330056,0.236086790210771,0.500456899986602,0.449266580986547,-0.25726806325838,-0.0857982129904187,0.751053722109646,0.895410668072633,0.0648132860194892,0.113223431420956,0.0875517771113664,0.140600331164997,0.105121083324775,0.139714880486509,0.287566809821874,0.145127455692792,0.202672917861491,0.19408094903902
0.136073925718665,0.0864443957029456,0.147723475378007,0.186071053958019,0.549979056580923,1.18207002474856,-0.243211250752211,0.00752960604776529,0.0753548927605152,0.00877060215718721,0.113548470847309,0.074796353373484,0.089067738992162,0.0962936856803246,0.291615355759859,0.385892481186151,0.238940932881087,0.282079367998089,0.120286608766764,0.155340454004416
0.358549538441002,0.413357214228687,0.469710289128125,0.544832820364934,1.61796807672363,1.78312465516185,-0.0195288928225636,0.00856246136154627,0.55695898225531,0.213411361878274,0.145662201102823,0.185613798777093,0.13232731455937,0.197400706221226,0.210778918769211,1.48872204404007,0.458195998519659,0.444387583199393,0.249106260575354,0.147230279027861
0.134435409680009,0.182892759281286,0.348162042628974,0.367266664285554,1.97261919872835,1.58986353914032,-0.151804170571268,-0.364216303185527,0.673584286589175,0.466055080905533,0.10677941001486,0.0933977607195597,0.0788011274300516,0.0893400875137209,0.153696115966886,0.223081329672,0.396374022960663,0.166982652935071,0.132582117337734,0.305783243808186
0.151472248416394,0.145478175493822,0.294075883086771,0.276894039049008,1.43510572228115,1.36183156251581,-0.906371651217341,-0.903099922020018,0.804123724345118,0.720889652082642,0.0648016412742436,0.0739063438716676,0.133709414862096,0.140500032257526,0.201930363290012,0.28020548760202,0.394647476170212,0.279728380973429,0.143890428263694,0.400027698330806
0.108503136504442,0.204972837390433,0.156429643835872,0.204442098251857,1.12878481985535,1.73027433040821,-0.655118284747005,-0.717484828689298,-0.85382136888802,-0.952179378318958,0.138974431157112,0.119359715800422,0.0676081265555695,0.0970257773252512,0.128906116308644,1.66732662505393,0.171393236517906,0.146174891526511,0.358159657754004,0.632169267751716
0.234591623023152,0.277565293602643,0.246939272154123,0.252110659866002,1.88061377976555,1.6646584868998,0.681480204220861,0.578207547764347,-0.865811670664698,-0.846030480495846,0.0603889371035621,0.0743864329473976,0.076101210899651,0.0637892186379622,0.180531242676079,1.07056165470496,0.316791315376759,0.246744182712302,0.309607969876379,0.215257081804575
0.37083002012223,0.368476108768542,0.20872979927808,0.234871965224469,1.12232773832511,1.17668633777966,-0.0581102785654366,-0.0613083482595815,0.497585366014391,0.721672256678895,0.0603195112897083,0.0797262207685248,0.112606070120819,0.0975444795085724,0.124177006259561,0.199609017564125,0.488973739277571,0.433172053776102,0.101862793508917,0.126387067565621
0.419586945138872,0.398724141960041,0.261915985215455,0.316508216153554,0.958226525806822,0.363756992051656,0.0661722421646118,0.172499814379526,-0.416572922840714,-0.748828334026619,0.133773498586379,0.141755333444478,0.0753252267837524,0.0867975743859668,0.296119429310784,0.209473845750703,0.224897919595242,0.311038644981496,0.35541069637984,0.244920333121381
0.427450959570706,0.382154504480173,0.166202696785331,0.175782782557144,1.96009743970353,0.252896582561396,-0.329540118575096,-0.384277934636638,0.305022843182087,0.293215785452586,0.131524207885377,0.156418129929937,0.0869126418139786,0.104756739700687,0.2201931362506,0.137839816760025,0.448890538979322,0.410149081509291,0.205951649975032,0.125675294444321
0.268851932138205,0.253578301428607,0.382483078446239,0.379473359849072,1.95650474121794,1.88935600652767,-0.845188515726477,-0.838934632288583,-0.770882346667349,-0.839606962790597,0.0521687944885343,0.0681661863243052,0.10360290966928,0.0780092801600196,0.274085833318531,0.250995485964979,0.31661339700222,0.385826872396287,0.491596071142703,0.617848706784262
0.324592809565365,0.316074876091631,0.353787150140852,0.336621879535417,0.547538109472953,1.25820594750534,0.547142541501671,0.653674045592241,0.316090708598495,0.194010809123929,0.072007561265491,0.0842497860957468,0.0677483132574707,0.0720025405709447,0.292320870468393,0.259788493470682,0.293846415448934,0.113013673193441,0.136460146773607,0.254446617561792
0.30802762536332,0.30380378066316,0.434325140528381,0.478393641718733,0.761302585480735,0.858585993651598,-0.493992093484849,-0.452055874762544,-0.609656991437078,-0.755851556772479,0.112075431551784,0.0890843269764574,0.0700016149552539,0.090108830421283,0.220009016944095,0.612557472771653,0.345595400501043,0.180133991755988,0.195661089010537,0.140952232066021
0.162175921909511,0.209453628400267,0.424279423709959,0.453294361478821,1.49585169355851,1.52558330374774,0.939298385754228,0.719926326988326,-0.881964724976569,-0.764874776529705,0.059024440869689,0.0651112636243411,0.0625284754671156,0.0975481680424008,0.197071369132027,0.13477159621485,0.310492465365678,0.128112491043908,0.414197527989745,0.149499709120561
0.241921399068087,0.238034279417109,0.482612200826406,0.533590620896474,1.0582793164067,0.816797330223017,-0.263380482792854,-0.248197080488023,-0.913625643588603,-1.39130775545279,0.124535149685107,0.104294148214058,0.0724716947879642,0.122511864420571,0.161876004422083,0.324796073430802,0.42205900484696,0.389285481195381,0.266814132127911,0.206141708944026
0.363243737258017,0.3723367954215,0.247782228328288,0.233443311958448,1.66340637800749,1.53563312111904,0.835210965480655,0.602148808820722,0.258289879653603,0.0370728117177391,0.128907694108784,0.155852724750908,0.10262420354411,0.0825592730094537,0.128251227131113,1.74361116821096,0.235452291369438,0.124104138824252,0.20732750389725,0.119823065256095
0.12454854445532,0.160936603034657,0.489139575976878,0.520807094172415,0.6649281445425,0.654087094440394,0.467567852232605,0.255300394680223,-0.345080052968115,-0.600760179957799,0.111734275985509,0.0809299548792298,0.0554609773680568,0.0791594377411458,0.121510519459844,0.238232606207548,0.452516508288682,0.401766836195538,0.323890714161098,0.157237701023967
0.32845302913338,0.32637157865913,0.356908398494124,0.461059409197827,1.45079441473354,1.38288089893366,0.253570913337171,-0.0303989878959634,-0.64959561266005,-0.471847783841823,0.096454799734056,0.14566694362003,0.136954498221166,0.179675356903149,0.177953770244494,1.63149382082582,0.22825327264145,0.192130778195931,0.139486292842776,0.253704671274463
0.385543305613101,0.445020725211117,0.458674016594887,0.514362514172063,1.39070301037282,0.8091576961354,-0.891749334987253,-0.970055843799582,-0.797358088660985,-0.619210948395936,0.136266112793237,0.111357855213389,0.0888561290921643,0.122240372581559,0.262402108451352,0.91328252910418,0.456609014701098,0.226779086824127,0.274634905159473,0.156452340627435
0.358739354554564,0.364219139428465,0.14351247753948,0.164496759699319,1.3978248166386,1.23129888749084,-0.608790854457766,-0.684370623878103,-0.470346671994776,-0.402755659621616,0.0508425858104602,0.0885186058255071,0.130000695586205,0.133232354841637,0.254928626911715,1.10241025383413,0.171928124781698,0.137953524093831,0.443144725169986,0.144809552251567
0.306272872816771,0.336086073528407,0.188833290338516,0.229537413990057,1.54986748832744,1.17052327594064,-0.885583059396595,-0.971931910016003,-0.0572170615196228,-0.172503224203894,0.0775911788688973,0.0856566743812746,0.0850717427674681,0.133779711480363,0.214400357799605,1.91335959198663,0.332502429559827,0.2242392282021,0.386866717878729,0.459336943637632
0.263301379792392,0.23486619377861,0.187364827189595,0.201447997824237,0.590995445032604,0.789077728269173,-0.462641761638224,-0.488195473856727,0.00970670068636537,-0.000830753918749472,0.102037110179663,0.102853859889733,0.0630196227459237,0.089808779807069,0.251479433383793,3.45584866128694,0.104697545059025,0.100420093486301,0.355259521119297,0.456739404420985
0.331123021896929,0.311181496785699,0.316233751364052,0.344813401934351,1.0544224845944,1.38651069253929,0.596092795487493,0.7319422346379,0.759540483355522,0.939611123347908,0.0776552371447906,0.0895404500958205,0.060859981388785,0.0695968960799915,0.118870461825281,0.249467814064892,0.16487039104104,0.114106545697898,0.339259128738195,0.816740230724557
0.454970355890691,0.503239029970083,0.355755991581827,0.394662053217611,1.49269633344375,0.305314448052713,0.206949120387435,0.359555760348516,0.542787103913724,0.384138395237145,0.109240674693137,0.168924268352316,0.0982248034095392,0.0828665127568635,0.196153963450342,2.17843524318519,0.105418946966529,0.108136601814708,0.437939939554781,0.364744058053755
0.270137942954898,0.294249999666617,0.366370054334402,0.412080129277526,0.825820330064744,1.48993202702464,0.886296432930976,0.747406708616405,0.0180231961421669,0.283197545255017,0.094636686751619,0.09506922546627,0.0748369203181937,0.089535285920674,0.227541362354532,0.92680106793779,0.456419639382511,0.42426170610884,0.352067489083856,0.175195406280691
0.206988638173789,0.208977285102054,0.305830330308527,0.306024748036406,0.634960783994757,1.71116306198584,0.483236451167613,0.202302713515437,-0.375905863009393,-0.20173066264274,0.120578196248971,0.114273416287538,0.0925095205195248,0.101196851259436,0.23382783154957,1.54276154420887,0.254338339995593,0.120965635739255,0.439694293867797,0.451985844079713
0.101081193238497,0.135274924362802,0.167366166133434,0.184934185149205,1.24473739170935,1.56924367717634,0.217586915008724,0.295224615421822,-0.347945064306259,0.031919670758395,0.0720982121769339,0.0752991467491695,0.133383231703192,0.104429203406839,0.16989385173656,1.70688212214899,0.447077833954245,0.1902695122166,0.135205540712923,0.180967782210784
0.17890433287248,0.185228512773783,0.378731948137283,0.39857211373834,1.14351591933519,1.39647986678982,0.816102493554354,0.828358510671999,-0.534386800602078,-0.726138220810145,0.110789625230245,0.0871024843991503,0.0509547638008371,0.0855242523018764,0.115311448834836,0.204092211439748,0.11292854398489,0.145450017015794,0.203884450625628,0.174427494900493
0.371972458064556,0.360136158606852,0.473766936734319,0.474901725924891,1.14033974101767,1.62775738159693,-0.962949055247009,-0.999542740759077,-0.247138464823365,-0.701436013628118,0.0968364197062328,0.0823154030556524,0.100023373449221,0.0988145227585771,0.120432985713705,2.06496055800162,0.442435170337558,0.294817694965186,0.169897407200187,0.175013039359846
