"true_mu_w","infer_mu_w","true_mu_A","infer_mu_A","true_mu_theta","infer_mu_theta","true_mu_a","infer_mu_a"
0.6486920802854,0.386010792723823,0.243600407242775,0.689608225865445,0.830481874174438,0.0691501863107036,0.101623778510839,0.135337350399862
2.05297385901213,0.235925142906952,0.490300153335556,0.419008060102991,1.06810481275897,0.520145904562118,0.320466005895287,0.125446781409247
1.57527107419446,0.71429425501219,0.793335371650755,0.944590229537168,0.602083110366948,0.279095159815548,0.221650822553784,0.213929450420005
1.82552239811048,1.18817380436174,0.51778478291817,0.609786044478087,0.726155459182337,0.12031564560695,0.130780304502696,0.140366865292816
2.15918356599286,1.36134915759743,0.594890179252252,0.708509213986536,1.12737335311249,0.262565702389396,0.169585265684873,0.259463880039446
1.37123918533325,0.886556544074391,0.715282705426216,0.971486138968742,1.26385222899262,0.30497491514301,0.14471423625946,0.206779936930364
2.02033987222239,0.227074505549184,0.580406661285088,0.520795395337581,1.14656145800836,0.311131807825116,0.317796669807285,0.0162581733384956
1.45594829600304,0.135981660851819,0.359744078107178,0.386082621438532,1.61526805057656,1.39799844111931,0.445384155679494,0.0271365003475014
2.24278161162511,0.115498900024852,0.524275422096252,0.42730421430078,0.740988740697503,1.21998390489683,0.374468324799091,0.0068401259898198
2.44522209372371,0.175653834574633,0.604652584949508,0.479479357568661,0.737123752245679,0.112531557415426,0.364978099055588,0.0567459653776578
1.54949622787535,1.19289239508601,0.676596458256245,0.999550901900719,1.24273547437042,0.260567451939842,0.283216082211584,0.386243110129122
2.31094651017338,0.244371711624312,0.509690237510949,0.360850798308991,0.892582609318197,0.130425425456838,0.343556792940944,0.0218878395436831
1.41778167290613,2.27067457680372,0.254168516537175,0.304802102241944,0.794471667148173,0.362192004501548,0.457885613013059,0.592744168901348
1.51095219329,1.00653808110675,0.515364404721186,0.505151790854281,1.50386836612597,0.139427621539602,0.449507194384933,0.079402080530683
0.548643505200744,0.524456896719295,0.359664003970102,0.565863866836845,1.79595042951405,0.736163220839446,0.296581989526749,0.284448811084789
0.59579532686621,0.513089047380995,0.661137692444027,1.03641033563345,1.4521817174973,0.314536347613147,0.433626537211239,0.426006370362503
1.94774369942024,2.72506253951163,0.618176302919164,0.917155412067276,1.48860680114012,0.316640709006421,0.285152718052268,0.300762279841396
0.791607814840972,0.826080110275531,0.668943894794211,0.75093919599114,0.54286584595684,0.326555333123263,0.211266405694187,0.211711940789348
1.06018754048273,0.57721149512803,0.253749541798607,0.516623909038047,1.33362657553516,0.262279819984718,0.151583813410252,0.234687799837566
1.73275952041149,1.63528491651964,0.634429723303765,0.879121530601905,1.31924304703716,0.371846145809312,0.213398266490549,0.237590818602523
2.04116667946801,0.198875708459435,0.455587069923058,0.452530550385821,1.10415307886433,0.0524518300147227,0.477100976277143,0.0174442805157721
1.09572269860655,0.154501402061465,0.556482798140496,0.507285479848841,1.55089083767962,0.245961029888233,0.498696097079664,0.0129372682334856
1.07518230611458,1.00803104890029,0.763323489855975,1.05172841978148,1.13714047474787,0.352970225683487,0.459127665124834,0.534284778106491
1.96214082604274,0.164159323044292,0.445074924081564,0.384815639689971,1.08694176410791,0.27023890013333,0.12595445252955,0.00496508446824498
0.547198800370097,0.424331355846159,0.434811291471124,0.720237310747119,1.80245769943576,0.473100640531232,0.435330087784678,0.436290664727218
2.02868943149224,0.108165503953118,0.591700108768418,0.478408508489886,0.73606846050825,0.343145396112327,0.310901971161366,0.0051090307985766
1.23295969050378,1.14545841124495,0.376305219251662,0.486093268034656,1.22561060043518,0.593503977704876,0.230459853727371,0.276539898577812
2.10283332271501,1.67059850098928,0.53397922529839,0.451666826637481,1.33425689954311,0.102252783917858,0.386613152362406,0.00624584122133938
0.53100819606334,0.410565937744951,0.666680280538276,1.03732396583211,1.76454660459422,0.684767835940133,0.451637412421405,0.400511502057114
0.982535342685878,0.783443549599436,0.395026399474591,0.531117562154477,0.664419482811354,0.285232268569753,0.470308813545853,0.552925600072568
1.3999146297574,1.23498762505705,0.261054026195779,0.389629535822013,1.21914611768443,0.522369621746819,0.397041209135205,0.448597872465546
1.03360584471375,1.78591489454585,0.785914645623416,1.24335033573247,1.99249947245698,0.119160153418371,0.448487729206681,0.341866389063235
2.27644860092551,0.245806154296148,0.471568616572768,0.39972180762171,0.635044471360743,0.292789523821789,0.2358952017501,0.0169967653588134
1.04777324479073,0.912006031459956,0.75274412157014,0.989011703469936,0.687725970521569,0.23327428752069,0.163299773447216,0.185668643396409
1.53131174203008,1.61753214750716,0.640165122272447,0.940294848037442,1.39035494625568,0.276801155883482,0.343757225759327,0.423075731901003
2.20864429324865,1.70926265538322,0.514101388398558,0.48251936641714,1.55555317667313,0.0994035886056293,0.411284940037876,0.0100907717448042
0.61762281274423,0.521964426601909,0.751799035444856,1.08564481536616,1.30931718403008,0.41959290458224,0.212171995360404,0.183628758376486
2.39760027965531,0.258298582736453,0.698271736456081,0.453831141270012,1.70220414199866,0.0807899402455799,0.417662937380374,0.00649161382370043
0.629167680628598,0.467819642957267,0.507593013672158,0.690769367910461,1.13226579560433,0.520649104967728,0.318655631877482,0.364575075564139
1.88447139877826,0.134768794830572,0.557714155036956,0.404091440944288,0.742550952127203,0.832225592236744,0.23383011193946,0.00816531614598281
1.16617673076689,0.614728320372277,0.260554081294686,0.575808362377675,1.17937879171222,0.272228321021352,0.149997986294329,0.200795455067412
1.25591142382473,0.853942704093937,0.676495505776256,0.468915322293436,0.51344122341834,0.0660907462297333,0.453678242769092,0.077760640385859
2.129212514963,2.41331011341706,0.628033599443734,0.468809940389492,1.95130177435931,0.257563921397587,0.44371849000454,0.597867924570139
1.64603286981583,2.52774134303174,0.237401767307892,0.317776292194043,0.637943520559929,0.117838508720881,0.203592410124838,0.293222103482553
2.27377179916948,0.15640024979709,0.444982657767832,0.425567159673261,1.17775857506786,0.966553503283175,0.406676970236003,0.00593028985521223
0.680433592293411,0.68911430534047,0.443021713756025,0.524045886222783,1.16451954026707,0.80591559595585,0.314557659160346,0.299270207250918
2.0337752699852,2.42870545538153,0.214093361049891,0.276401725329484,0.582848444697447,0.240383684890966,0.414133755490184,0.45448965171877
0.780282141640782,0.704454585119388,0.329811499314383,0.43292985078965,1.42133213649504,0.82324794134614,0.250813631620258,0.310719567637424
2.14319691434503,0.274936807202502,0.357913488196209,0.334776682736464,0.641522536985576,0.151908574964086,0.206062708701938,0.012477698836277
0.60721557866782,0.325314874158945,0.520878944732249,0.879689662738606,1.68608580506407,0.379805132192333,0.375642127357423,0.360288333504039
1.0598897091113,0.554216806809537,0.287800783989951,0.650565401485739,1.16269624023698,0.210142566377475,0.175870086438954,0.166534885449869
1.90313787944615,2.98953496879792,0.785237539839,1.17913361446742,1.93396998685785,0.175126872323055,0.389571441709995,0.334860980718469
0.919021423906088,0.642374615776413,0.799915447412059,0.941326579819726,1.55648628156632,0.803401245558037,0.135372384265065,0.15149795676882
1.17901045503095,0.733145833199417,0.540427443524823,0.490314349450655,0.996056369622238,0.161454217108928,0.458886453974992,0.216075663193722
0.657434851396829,0.415000543401534,0.435415043169633,0.736454761866811,0.557332523982041,0.118472843082325,0.109483044035733,0.150376299028862
2.2085002604872,0.134386204770954,0.686801608232781,0.469482229130332,1.56880074879155,2.68809860637112,0.496368580684066,0.00850332663780289
2.06639082729816,0.228665824523276,0.719296343298629,0.521383678052827,0.648353802738711,0.0792353167165582,0.145149817876518,0.00593126276432198
0.730431469157338,0.571659087135083,0.286478329775855,0.551670154938104,1.12442406173795,0.319909847966575,0.233747905306518,0.235902177147216
1.86145160719752,1.2658319614803,0.472924079420045,0.429596323500384,1.35148772457615,0.104250695396779,0.475070177204907,0.027427546258831
1.59984941780567,1.13970911242993,0.719130865531042,0.971378205829171,1.92475757957436,0.434399436471233,0.179293524753302,0.199663016087353
0.63557401811704,0.450615046845616,0.502003102889285,0.612647842308614,0.706204608781263,0.328632544762888,0.295130007248372,0.319939135346729
1.27473081555218,0.891218050389543,0.535872581135482,0.524976909515879,1.14498103375081,0.283914545649629,0.43843641737476,0.153995753091233
1.39790685521439,1.47411393382886,0.287285590730608,0.371192475818194,1.48753493558615,0.82258136707268,0.283979195635766,0.363401394213998
1.51919914735481,0.97583235541053,0.38503057397902,0.579180659724613,1.2051718122093,0.278925255332306,0.484216716140509,0.705439371520383
1.65972128370777,2.48817233869797,0.216144833806902,0.333406652079768,0.675547224469483,0.247745159159916,0.258152601029724,0.316816168525353
1.40514059225097,1.6680914168387,0.733744255639613,1.1152769930131,1.1330747467,0.283854746620927,0.301821027416736,0.313112666174908
0.99455902306363,1.16189135989032,0.775217428337783,1.24933720759615,1.0344291672809,0.130268955842579,0.444822049047798,0.445361854117269
1.26316728303209,0.812541902615251,0.363391493167728,0.647576720770308,1.38813588279299,0.318834589241405,0.142798303160816,0.155270764369513
1.52286954270676,0.163727697199294,0.602429289603606,0.490879904127828,1.17669723404106,0.103389922572262,0.398665023688227,0.103249217963077
1.65321463346481,1.52115524970665,0.491729783732444,0.861609551591491,1.86767471197527,0.331484537886256,0.282894378807396,0.390644871265512
1.89961904706433,1.39311481480921,0.733491337299347,1.00359433928524,1.71707554301247,0.477810463225348,0.439486602228135,0.61694121031612
1.86174221895635,4.44782739161713,0.316047466313466,0.207102066094545,1.99766783113591,0.903833419301049,0.223013799544424,0.308205557921273
1.63958223350346,2.04468335139542,0.660971482377499,1.0160202134446,1.5753701988142,0.0864540636902928,0.492240997869521,0.449103057886142
0.802036456298083,0.451285269941221,0.377961381198838,0.635005298686104,1.40245868440252,0.362652633768415,0.218616767786443,0.207864330141048
1.62706810655072,3.30315043869257,0.208248756080866,0.231978342344698,0.988975636777468,0.362963820687863,0.42818421786651,0.471188007633561
1.76678445143625,0.680980561566622,0.3220079629682,0.433230563958675,1.97732120577712,0.0899153615075098,0.463243084121496,0.0222997043948714
0.625700164586306,0.487965649656784,0.514554362092167,0.768971157667935,1.92172996420413,0.694793568053181,0.335367486905307,0.323294621401982
1.64083127491176,0.150549726258009,0.581794280884788,0.451335209434667,1.34196011198219,0.177470550524234,0.438267103303224,0.0143057155926106
0.544886759482324,0.24077727120851,0.713674725452438,0.957207737644715,1.41114315507002,1.1210820725801,0.204600710514933,0.182664763377988
1.62034392636269,1.00789280797413,0.270129471784458,0.477065269218814,1.40467965928838,0.320845290875425,0.136758969258517,0.19812241523413
1.69512918964028,0.226310370251415,0.658572888327763,0.461641706196081,1.67648128850851,0.0744581580363917,0.47973197773099,0.0110373746324298
0.550485599320382,0.491130544000743,0.559230832615867,0.676806799056016,0.718293076148257,0.399317004783577,0.29222725648433,0.294721738990462
2.48776851361617,0.229209806511245,0.588568278541789,0.488777918007328,0.733111855573952,0.0682138584103691,0.377136944513768,0.00662987912956579
1.57137099886313,3.97663161415672,0.225403992692009,0.178599391572842,1.62660858291201,0.815024356970285,0.310215489845723,0.403731087269948
