"true_mu_theta","infer_mu_theta","true_mu_lambda","infer_mu_lambda","true_mu_phi","infer_mu_phi","true_mu_cons","infer_mu_cons"
0.430263595329598,0.806109286751706,0.490199569519609,0.0679950267896291,-0.298975442536175,-0.649289964160635,2.46489250101149,2.09395482011187
0.393266401533037,0.94000641215143,0.631018578726798,0.530632119260608,-0.727632865309715,-1.68134002169714,2.88089971570298,2.05593841883342
0.487098305439577,0.481410163805959,0.29457771810703,0.0321924593526177,0.159903788939118,-0.0795620866817113,2.43834444554523,2.18030479648825
0.452040952676907,0.440659519418998,0.278233316214755,0.028830570888062,0.892615560442209,0.844802013864855,1.29078389424831,1.14945397287785
0.674290164886043,0.974471925393834,0.466070888703689,0.592335424483207,-0.35481567773968,-0.427135082020663,1.11750636110082,1.12172385890903
0.498520663520321,0.195196146876746,0.314760958589613,0.0498244533775496,-1.74779758881778,-1.34544799697771,1.27280926844105,1.2727975035882
0.273391330195591,0.107567302823634,0.752689576894045,0.197777902016442,-0.96795691922307,-2.5256139123122,2.90940284077078,2.53465549192986
0.67337787700817,0.956356074533686,0.26718708332628,0.0273912570732238,0.386730273254216,0.470877973963253,2.05804150504991,2.07696998030073
0.225161378923804,0.0189281881463114,0.572265680832788,0.592744838804225,1.27280646655709,1.13836473770164,2.47335653984919,2.4101658428605
0.297413896536455,0.0241580483572725,0.431646211491898,0.348767023294624,0.76770886965096,0.697955438511713,2.8394087809138,2.72135744572196
0.324932332290337,0.334636240056704,0.526706055970863,0.634656096673715,0.786638488993049,0.674876740522646,2.47830309858546,2.33249889928249
0.495740290684626,0.97272138000437,0.543307448271662,0.206396593752064,-0.484452305361629,-0.827123766586517,2.7405344825238,2.53006454567489
0.761660566926003,0.977819278407914,0.685440955450758,0.756594784580185,-1.24635479878634,-1.00436497391321,1.05777754914016,1.15433768611829
0.762820384418592,0.987928071912735,0.324328219890595,0.102579865009406,0.307139599695802,0.239802921677749,2.56775990827009,2.5916414342012
0.455730566987768,0.143324846501676,0.612516342615709,0.102953712849125,-1.75462795142084,-2.54405111119136,2.43664275435731,2.02047477430933
0.639459170307964,0.949620156403377,0.507429000083357,0.482563407984068,0.90820734295994,0.899101572951648,2.02430959092453,1.95804235135156
0.587856266321614,0.800623048453044,0.480661112768576,0.483873108679144,0.792336104437709,0.949004046693846,1.03559968946502,0.982185321320259
0.532245667930693,0.512504014842886,0.273746856162325,0.0322526902936826,1.29840618185699,1.21352751647261,1.52142286254093,1.4776040719828
0.317523964261636,0.075838957079493,0.67076072357595,0.769927016673901,-0.859643580392003,-0.801860099104688,1.2030087262392,1.12588128476925
0.612429354246706,0.946526347590262,0.461722061596811,0.396133723927499,-0.326216689310968,-0.569278021362184,2.00382065866143,1.94537381243882
0.274290462955832,0.0233182369940166,0.41531594931148,0.388402179470588,1.49118206929415,1.58098082447781,1.75871479418129,1.76141063540881
0.366882746247575,0.0389861525298741,0.249687919626012,0.0202255352150719,0.43753276206553,0.584559241351176,2.40813783928752,2.38068167364222
0.490603720024228,0.126273967673665,0.427429749723524,0.458511997915345,0.067768570035696,-0.0935389782745588,1.98989566741511,1.72780468638683
0.477452354552224,0.555269937230456,0.297044030530378,0.330394195518263,1.98846392612904,1.85020483299541,2.7126803942956,2.5671507322061
0.437604602891952,0.766132351223591,0.662322789756581,0.552496085732558,-0.818499453365803,-0.963431367776799,1.43862971337512,1.43833313694268
0.587357049528509,0.874046317006474,0.725193081051111,0.439420541128018,-1.9158435985446,-1.94394245341371,2.6537538333796,2.59346161866277
0.204340874357149,0.0338776330542801,0.230465425876901,0.0824673259137231,-1.35264164954424,-2.8071497392314,2.81615120870993,2.3186618814051
0.455884862039238,0.186132308304687,0.666610491415486,0.328257955318102,-1.95424007438123,-2.61488202096184,2.08025615429506,2.4508930253937
0.275674201734364,0.247564145527201,0.798486366309226,0.985392766846783,0.26018825173378,0.256570170186305,2.84102208213881,2.85101749690198
0.253473098948598,0.161026013468126,0.699377600476146,0.120333865634495,-1.1198176369071,-2.15882001214208,2.80834427615628,2.13603944409121
0.330341759463772,0.0702967265984534,0.412510843575001,0.0767794658787284,-1.61804095283151,-2.25881058369259,1.58572971168905,1.79446038001376
0.303348710201681,0.0268131037258025,0.323216920346022,0.130430241265462,-0.241644822992384,-0.110880369773692,1.00724094873294,0.976228490258046
0.736033277679235,0.980429540200306,0.792844701325521,0.928479335172423,-0.699471111409366,-0.683278608119229,2.44711670093238,2.76746326644459
0.315968349389732,0.106035987323026,0.722908432967961,0.781960904633293,1.05142451636493,0.955681457063434,1.12607067450881,1.07876369263805
0.493475956143811,0.545994337794427,0.230466886004433,0.0225507368681099,0.826962117105722,0.778595731858067,1.97621910599992,1.93350727654939
0.325621590437368,0.0390997195855741,0.33149283323437,0.0337477682772331,-0.172700374387205,-0.12431762742789,2.43434951407835,2.30986126994527
0.624853999493644,0.942876800761267,0.527745954832062,0.562608966099272,0.0619623716920614,0.0757818365660454,1.03597255377099,0.982236680165747
0.642503213649616,0.956019142862425,0.784485497465357,0.987388847333899,0.846641287207603,0.999507929114467,1.74345924798399,1.86248245378713
0.764276237320155,0.976450827534194,0.212887997832149,0.0197813613378111,0.901221225969493,0.937659668523243,2.22582450788468,2.28954938775816
0.57506575267762,0.898842007688452,0.407927492214367,0.0779674978046268,-0.935001666657627,-1.16224487138844,1.66608536476269,1.56496795188492
0.625565737206489,0.979220772144652,0.536605896102265,0.407690572990419,-0.731875884346664,-1.09147587720858,2.70980919245631,2.76480753587533
0.755419522384182,0.970661202002532,0.610692719323561,0.693947092464248,1.18374663591385,1.327613450974,1.90523275313899,1.881110962379
0.558017100626603,0.781295260602057,0.645704628899693,0.869558326523419,-1.69307678006589,-1.56100848149284,1.08198127429932,1.1830541951712
0.251146495109424,0.0388735197468464,0.699721302092075,0.0797044766145456,-1.16955315787345,-2.11168237480474,2.26716269878671,1.81571115656063
0.717481014598161,0.964214337723166,0.796689430018887,0.972119670392614,-1.20626754499972,-1.06462551743045,1.52628853963688,1.78084652902294
0.690871157310903,0.950310367816529,0.786288979044184,0.985529098024812,0.0512226345017552,0.049497874634674,2.72312796441838,2.85498839411488
0.312104032747448,0.112416525474822,0.495398351084441,0.48919388491156,0.582600772380829,0.793218208492414,1.7495187446475,1.84361884115921
0.644559866562486,0.936963408619145,0.322718607680872,0.0421741425344256,-1.41521099768579,-1.80107777164847,1.97079707402736,2.38743631790502
